lead_time,no_of_special_requests,avg_price_per_room,market_segment_type,arrival_month,arrival_date,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
110,0,141.8204901084311,4.0,6,2,2,0,0.0,0.843632895539923,Canceled
260,0,73.95,4.0,12,26,3,1,0.0,0.0,Canceled
2,0,66.39045213003848,2.0,9,11,0,0,0.0,0.0,Canceled
60,0,125.1,4.0,9,11,1,1,3.0,0.0,Canceled
41,0,129.0171690778964,4.0,7,17,0,1,0.0,0.0,Canceled
196,0,105.5282226904403,4.0,6,28,1,1,0.0,0.0,Canceled
121,0,106.44146222848909,4.0,4,28,2,1,0.0,1.2120898509853797,Canceled
106,0,118.90334069406748,4.0,4,20,1,2,0.0,0.9649481116349401,Canceled
101,0,88.77760472108874,4.0,11,17,2,1,0.0,0.0,Canceled
195,1,112.55806238839395,4.0,8,26,5,2,0.0,0.0,Canceled
19,0,232.60872328522416,4.0,9,18,3,2,0.0,5.0,Canceled
155,0,112.0,3.0,7,14,3,0,0.0,0.0,Canceled
245,0,109.83437994058983,3.1656200594101715,6,6,3,1,0.16562005941017133,0.0,Canceled
167,0,122.95099725768488,4.0,10,3,3,0,0.0,2.3877808247945795,Canceled
119,1,159.85188899532292,4.0,7,4,2,0,0.9198149922048668,2.080185007795133,Canceled
150,0,129.7926139753862,3.0829544098455237,8,17,1,0,0.0,0.0,Canceled
97,0,137.6757222824756,4.0,8,8,3,1,0.0,1.1838148549837215,Canceled
209,1,90.17085222449377,4.0,8,16,2,0,2.460466659493376,0.0,Canceled
43,1,108.0,4.0,10,2,0,1,3.0,0.0,Canceled
59,0,112.74606204576978,4.0,4,6,3,0,0.0,1.6348448855755842,Canceled
196,0,100.37144297757979,4.0,8,9,3,1,0.0,0.0,Canceled
45,0,107.42832773359781,4.0,3,17,2,0,0.0,3.0,Canceled
90,0,145.25241120610838,4.0,6,27,5,1,0.0,3.0,Canceled
40,0,149.4,4.0,9,26,1,0,0.0,3.0,Canceled
45,0,107.1,4.0,4,3,1,1,3.0,0.0,Canceled
36,0,113.55783768839395,4.0,4,26,2,0,0.0,0.0,Canceled
22,0,233.55539876184983,4.0,9,19,2,1,0.0,5.0,Canceled
31,0,70.14789962546884,4.0,2,12,2,1,1.809874531836052,0.0,Canceled
112,0,120.0,3.6689001056186177,6,2,3,0,0.0,0.0,Canceled
103,0,73.92031297583297,4.0,11,20,4,0,0.0,0.0,Canceled
90,0,135.09747065844232,4.0,8,2,2,0,0.0,0.0,Canceled
1,0,101.0,4.0,3,21,0,0,0.0,0.0,Canceled
13,0,108.50777221908344,4.0,3,25,2,1,2.5077722190834404,0.4922277809165596,Canceled
55,0,148.74780408389964,4.0,8,6,5,2,0.0,2.275337870999593,Canceled
74,0,124.7456482803626,4.0,7,10,1,0,0.0,3.0,Canceled
107,0,143.907282725002,3.103019194442206,6,9,1,0,0.0,0.0,Canceled
0,0,208.1077113181682,4.0,7,13,1,0,0.0,3.0,Canceled
103,0,107.91515161989096,4.0,9,6,4,2,3.0,0.0,Canceled
56,0,125.1,4.0,8,25,1,0,3.0,0.0,Canceled
232,1,105.13685983493451,4.0,7,12,4,0,0.0,0.9483378241710103,Canceled
174,0,72.19002468726624,4.0,9,8,1,0,0.0,0.0,Canceled
182,1,118.8625211625345,4.0,8,30,1,0,0.0,0.7404008942573119,Canceled
96,0,138.0,3.294348166515378,9,28,1,1,1.0,4.0,Canceled
87,0,98.2520245032575,3.5266161543602594,6,9,2,0,0.0,0.0,Canceled
1,0,89.0,4.0,4,14,1,0,3.0,0.0,Canceled
195,0,109.14887704623105,4.0,9,2,4,2,0.0,0.0,Canceled
63,0,119.28812007583305,4.0,4,8,2,1,0.0,3.0,Canceled
153,0,120.34184282634638,4.0,7,6,3,1,0.0,3.0,Canceled
152,0,226.03564504066162,4.0,8,19,2,1,1.0,5.0,Canceled
183,1,110.42084096748303,3.0,8,8,3,0,0.0,0.0,Canceled
227,0,114.36970950588525,4.0,8,2,2,1,1.5638124206756072,1.4361875793243928,Canceled
213,0,122.98275179920067,4.0,8,22,5,1,0.9213975880001963,0.0,Canceled
11,0,221.0,4.0,5,6,2,0,0.0,5.0,Canceled
63,0,149.24436975213547,4.0,8,8,2,0,0.0,3.0,Canceled
156,0,128.70171693011747,4.0,7,1,4,1,0.0,0.0,Canceled
193,0,163.810900329013,4.0,8,26,2,2,0.0,5.0,Canceled
124,0,143.1,4.0,9,20,4,1,0.0,3.0,Canceled
19,0,151.90418228092145,4.0,8,15,2,1,0.0,0.0,Canceled
220,1,98.50397466448182,4.0,8,28,2,2,0.0,0.0,Canceled
206,1,126.9,4.0,9,8,3,0,0.0,0.18601602542669138,Canceled
104,0,108.0,4.0,10,8,1,1,3.0,0.0,Canceled
46,1,103.29408196189449,4.0,3,16,3,0,0.0,3.0,Canceled
38,0,81.0,3.8492071841676485,6,19,1,2,0.0,0.0,Canceled
185,0,113.09058320071836,4.0,8,28,0,1,0.0,0.0,Canceled
45,0,88.4076659035638,3.935905585319816,2,22,2,0,2.807716755959448,0.2563776587207358,Canceled
39,0,113.18496475561942,4.0,6,27,3,1,0.0,0.0,Canceled
26,0,119.03022525737451,4.0,9,19,2,1,0.0,0.0,Canceled
26,0,132.43044476766488,4.0,8,18,2,0,0.0,0.7766662259115135,Canceled
211,0,68.79120740294154,4.0,10,18,2,0,2.2635699222766936,0.0,Canceled
153,0,100.26274519748907,4.0,8,23,2,0,0.0,0.0,Canceled
32,0,168.3,4.0,7,14,1,0,0.0,3.0,Canceled
76,1,75.97736590286196,4.0,7,13,2,0,0.0,0.0,Canceled
61,0,63.75,4.0,3,8,4,0,2.457080808065993,0.0,Canceled
67,0,120.9525993692499,4.0,4,9,2,0,0.0,0.6082229230556777,Canceled
69,0,143.82102373434356,4.0,5,30,0,1,0.0,3.0,Canceled
239,0,146.40568534336356,4.0,9,6,2,1,0.0,3.0,Canceled
162,0,115.0,3.0,10,14,1,1,0.0,0.0,Canceled
30,0,111.49440301862762,4.0,9,2,0,0,0.0,0.5028427684398882,Canceled
194,0,106.51719400307675,4.0,8,3,2,0,0.0,0.0,Canceled
15,0,109.89913922410575,4.0,5,7,1,2,1.6512911638413614,0.0,Canceled
10,0,140.61042710825618,4.0,10,9,1,0,2.633743735046302,0.0,Canceled
8,0,115.30766515899663,4.0,2,27,1,1,0.0,3.0,Canceled
1,0,79.0,4.0,2,13,0,0,3.0,0.0,Canceled
44,0,249.70138530951363,4.0,6,17,3,0,0.0,3.768697957879368,Canceled
232,0,159.05084127016974,4.0,8,26,2,0,0.0,4.423764170458578,Canceled
207,2,177.3,4.0,8,6,0,1,0.0,5.0,Canceled
3,0,90.58302772785089,4.0,3,7,2,0,3.0,0.0,Canceled
112,0,118.90161138629122,4.0,9,7,3,1,0.0,0.0,Canceled
115,0,60.90374577060894,3.0,2,27,2,2,0.0,0.0,Canceled
213,0,119.07725987177139,4.0,8,26,4,0,0.09288258081986756,0.0,Canceled
4,0,114.18939793887878,2.7929319592525204,4,19,2,0,0.0,3.0,Canceled
178,0,103.42354200639642,3.92618892143945,8,30,2,0,0.07381107856055003,0.92618892143945,Canceled
65,0,125.18484613631384,4.0,8,16,2,0,2.4343590912410717,0.5656409087589283,Canceled
93,0,122.1566972541994,4.0,6,20,1,1,0.0,0.5143842722188516,Canceled
258,0,98.49277297239371,4.0,10,2,4,2,0.0,0.0,Canceled
10,0,96.53029599108088,4.0,5,23,0,1,0.0,0.0,Canceled
104,0,85.03911004424418,3.7822008848835784,9,29,1,1,0.6533973453492647,0.0,Canceled
124,0,89.5414641624269,4.0,7,2,2,1,3.0,0.0,Canceled
165,2,123.3,4.0,10,27,2,1,0.0,3.0,Canceled
78,0,159.3,4.0,5,14,1,1,0.0,2.482030392502803,Canceled
151,0,132.117269136025,4.0,7,14,6,2,0.2586402366373216,2.224079290088035,Canceled
51,0,117.94680608627955,4.0,6,29,1,0,1.4041825883863934,0.0,Canceled
31,0,94.70974508867215,4.0,3,13,1,0,2.3008497044261533,0.6991502955738467,Canceled
96,0,69.3986115229654,3.5886436697160615,7,22,2,0,0.0,0.0,Canceled
105,0,151.96171685122138,4.0,8,24,3,0,0.0,3.0,Canceled
162,1,121.04656085826562,4.0,6,23,0,1,0.0,0.0,Canceled
17,0,92.33285322829782,4.0,2,12,2,0,0.0,0.0,Canceled
5,0,67.25724422725112,3.417278524016221,4,15,2,1,0.0,0.0,Canceled
144,1,114.3,4.0,5,6,2,0,0.0,1.5361562722288054,Canceled
42,0,72.29103962103007,3.18656385963466,6,15,1,1,0.0,0.0,Canceled
39,0,107.1,4.0,4,1,1,1,3.0,0.0,Canceled
8,0,93.75731998993582,4.0,10,13,2,1,2.254391993961491,0.0,Canceled
212,0,129.7169424795077,4.0,6,7,3,0,0.0,0.09130887757816075,Canceled
87,0,85.94997267738835,4.0,4,2,0,1,2.2500455376860855,0.0,Canceled
70,0,92.83607242565942,3.1756155343311665,7,11,5,2,0.0,0.0,Canceled
22,0,120.37189599954118,4.0,6,4,1,0,0.0,0.0,Canceled
28,0,101.74908712907623,3.9434301434180403,4,17,2,1,0.0,0.0,Canceled
101,0,85.51263410510127,3.137067942540448,9,26,1,0,3.0,0.0,Canceled
35,0,84.89124565165727,4.0,6,1,2,0,3.0,0.0,Canceled
10,0,169.0,4.0,6,24,0,0,0.05441012775017795,0.0,Canceled
162,1,109.21201165205258,4.0,10,1,3,1,0.0,0.0,Canceled
85,0,76.5,4.0,7,6,3,1,0.0,0.0,Canceled
85,0,95.1719677314587,4.0,5,13,3,0,1.8800537809021771,0.0,Canceled
65,0,137.02576234190724,4.0,9,6,3,0,0.0,3.0,Canceled
138,0,94.5,4.0,7,20,0,2,1.426693149120253,0.0,Canceled
16,0,91.31629372011658,4.0,3,1,3,0,0.6746095764387605,0.9761712706837185,Canceled
112,0,129.10256792299714,4.0,9,7,1,0,0.1507369930311684,0.0,Canceled
115,0,61.0,3.0,2,27,2,2,0.0,0.0,Canceled
73,1,88.75688915223976,4.0,10,15,3,0,0.0,0.0,Canceled
259,0,108.54981255065712,3.386716653158101,10,15,1,0,0.38671665315810133,0.0,Canceled
83,1,89.94966211092945,4.0,3,26,1,2,0.0,0.0,Canceled
169,0,63.03675373517173,3.4542969839670516,6,24,5,1,3.0,0.0,Canceled
102,0,77.17026536117677,4.0,3,15,2,1,0.0,0.0,Canceled
158,1,123.2635974339772,4.0,5,24,4,0,0.0,3.0,Canceled
37,0,116.63831575729591,4.0,6,17,1,0,2.1028070711734705,0.0,Canceled
104,0,97.74277834264669,3.0,6,5,1,0,0.0,1.9225081840981406,Canceled
138,0,116.86220092338479,4.0,9,6,2,0,2.1531100851280107,0.0,Canceled
184,0,156.85320324362982,4.0,8,2,3,2,1.0,0.0,Canceled
8,0,171.58872169737828,2.3570658090794296,10,6,1,0,0.0,4.0,Canceled
260,0,66.85321530758654,4.0,11,13,4,2,1.8715580699685295,0.3761473100104902,Canceled
57,0,82.68391900656236,4.0,3,6,5,2,0.0,1.5964859606258552,Canceled
4,0,112.81933558911739,4.0,3,28,2,2,0.0,1.258169513905168,Canceled
153,1,148.7953992387788,4.0,7,6,3,1,0.8217251916779592,0.5348244249661224,Canceled
72,0,105.5002602567717,4.0,4,11,2,0,0.0,0.22670972464721295,Canceled
79,0,70.52681102228132,3.762318761693976,3,27,3,1,2.2869562850819274,0.0,Canceled
9,0,171.0,4.0,4,4,2,0,0.0,2.593220839460739,Canceled
23,0,135.4657019172724,4.0,3,26,2,1,0.0,0.0,Canceled
35,1,129.15407599179673,4.0,9,25,3,0,0.0,0.0,Canceled
10,0,139.27234828472314,4.0,7,7,0,0,2.591477572915286,0.0,Canceled
12,0,94.49925389858605,4.0,3,9,0,1,0.0,0.0,Canceled
275,0,90.77283489213627,4.0,10,6,4,1,1.371896258230065,0.0,Canceled
158,0,103.99184965543932,3.7990103713523586,6,12,2,1,0.0,1.4019792572952827,Canceled
37,0,113.43262940589737,4.0,5,20,2,1,0.0,3.0,Canceled
14,0,88.93607260078544,4.0,3,18,1,0,2.9520544505890816,0.0,Canceled
46,0,80.79712365355458,4.0,11,21,2,0,3.0,0.0,Canceled
15,0,129.61593926374292,4.0,5,29,3,1,0.0,1.922306578134831,Canceled
97,0,85.8409317903877,4.0,5,1,3,2,3.0,0.0,Canceled
304,0,89.0,3.8256432923491284,11,3,2,0,0.0,0.0,Canceled
26,1,117.94720670112306,4.0,9,16,3,0,0.6252782732099162,0.0,Canceled
49,0,78.3,4.0,3,4,1,0,0.0,0.0,Canceled
142,0,84.83454209806183,4.0,11,17,2,1,0.0,0.0,Canceled
64,0,143.5570117073136,4.0,7,26,1,1,0.0,3.0,Canceled
39,0,76.33084571081763,4.0,3,10,1,0,0.5286071536948977,0.0,Canceled
72,0,89.03178405891475,4.0,4,4,1,1,0.0,0.0,Canceled
44,0,95.36025863271888,4.0,5,30,2,0,3.0,0.0,Canceled
144,0,85.5,4.0,8,26,1,1,1.6950474624886112,0.0,Canceled
197,0,128.7,4.0,8,7,1,0,0.0,0.0,Canceled
16,0,136.09867877293146,4.0,2,8,2,0,0.0,0.0,Canceled
77,0,77.32008861668857,4.0,8,7,4,1,0.9112095740984008,0.0,Canceled
70,0,86.19134265428767,4.0,3,27,4,1,0.0,3.788701422063453,Canceled
38,0,128.8820801186826,4.0,8,27,4,0,0.0,3.0,Canceled
40,0,102.86257960580916,4.0,6,27,3,1,3.0,0.0,Canceled
138,0,132.84438406866568,4.0,8,23,3,0,0.0,3.0,Canceled
69,0,115.16518601172888,4.0,10,20,1,0,0.0,3.0,Canceled
109,1,171.56774461508274,4.0,9,25,2,0,0.5186896214417067,3.0,Canceled
62,0,106.10549492435885,4.0,6,20,3,2,0.0,0.0,Canceled
41,0,105.8172365911356,4.0,10,2,2,0,0.0,0.0,Canceled
239,0,90.74262975837883,3.407513595368075,6,14,2,0,0.592486404631925,0.0,Canceled
122,0,98.18440493877549,4.0,5,29,2,1,0.0,0.0,Canceled
322,0,79.44509278928939,3.0,5,18,3,0,0.0,0.0,Canceled
213,1,102.85,4.0,10,4,4,2,0.0,0.0,Canceled
64,0,131.28768054456089,4.0,8,4,4,1,0.0,3.0,Canceled
81,0,96.36647977594751,4.0,4,1,2,0,0.0,3.0,Canceled
38,0,88.24628242514,4.0,3,23,1,0,3.0,0.0,Canceled
304,0,103.41572959424975,4.0,9,13,2,1,0.0,1.2808985978436578,Canceled
101,0,118.73150665137031,4.0,6,15,1,0,1.5380518603498283,0.0,Canceled
9,0,130.13469193513237,4.0,2,17,2,0,0.4405445072202784,2.5594554927797217,Canceled
146,0,91.35225288745652,4.0,6,25,4,2,1.653094058040471,0.0,Canceled
163,0,115.0,3.1446549020069767,10,15,1,2,0.0,0.0,Canceled
265,0,97.0605640446462,3.38878566880117,9,29,2,1,0.0,0.0,Canceled
32,0,148.35475029230943,4.0,9,10,2,1,0.0,3.0,Canceled
203,0,60.719738686324625,4.0,10,1,2,0,0.5870956179091188,0.0,Canceled
9,0,79.0,4.0,2,10,2,0,3.0,0.0,Canceled
18,1,143.04700484563665,4.0,9,6,4,1,0.0,0.07050726845497213,Canceled
123,0,120.4897375859473,4.0,7,14,1,1,0.0,1.8735082760351371,Canceled
63,0,127.24332037427459,3.778502984338982,5,15,1,1,0.0,0.0,Canceled
17,0,108.54178192592559,4.0,2,17,4,1,0.0,1.0574263247870983,Canceled
29,0,186.35535879731833,4.0,10,2,7,3,0.0,4.652926160722233,Canceled
102,0,118.29132154942918,4.0,6,27,7,2,0.0,0.0,Canceled
92,0,184.10164378772646,4.0,8,21,3,0,0.0,5.0,Canceled
65,0,148.77053201050282,4.0,7,8,1,1,0.0,3.0,Canceled
33,0,150.32712073642256,4.0,8,8,1,0,0.0,1.9698658484193874,Canceled
6,0,109.0,4.0,3,28,2,0,3.0,0.0,Canceled
30,0,211.593450884842,4.0,10,5,2,0,0.40059537410527235,4.198809251789456,Canceled
160,0,90.26543355593553,4.0,4,27,3,2,0.5770294694250643,0.0,Canceled
5,0,79.54144551639196,4.0,2,3,1,0,0.81216827458795,0.0,Canceled
22,0,140.91459991765038,4.0,6,2,2,1,0.0,3.0,Canceled
115,0,60.571639723270145,3.428360276729852,2,27,2,2,0.0,0.0,Canceled
199,0,94.99049007092374,4.0,7,1,4,1,1.6349669030791283,0.0,Canceled
155,0,129.96130780256786,4.0,8,16,1,0,0.0,0.0,Canceled
156,1,103.95733463231002,4.0,8,23,3,1,0.0,0.0,Canceled
255,0,100.05376999160653,4.0,10,15,2,1,0.0,0.0,Canceled
98,0,168.1067546347014,4.0,8,4,4,1,0.056836872146650785,3.0,Canceled
158,1,151.2,4.0,10,8,1,1,0.0,3.0,Canceled
19,1,150.47782444884209,4.0,4,15,4,1,0.0,2.748292374515406,Canceled
54,0,116.26917127875856,4.0,4,30,2,0,1.5499604677837286,1.4500395322162714,Canceled
16,1,96.47141334638034,4.0,8,28,8,3,0.0,0.0,Canceled
40,0,173.15217467626417,4.0,4,27,2,1,0.0,2.946114552378547,Canceled
8,0,171.34118415533138,4.0,3,24,2,0,0.12315200174854357,2.6305439947543694,Canceled
24,0,176.7715377517102,4.0,6,25,3,1,0.0,1.4174564403343655,Canceled
86,0,140.8488093539495,4.0,6,26,3,1,0.6657847066292402,1.0026458801122795,Canceled
17,0,88.0,4.0,11,25,1,0,3.0,0.0,Canceled
156,1,116.42264647021891,4.0,6,5,4,1,0.0,2.4009745782194676,Canceled
22,0,109.5888977554434,4.0,4,11,3,1,1.1264459539069587,0.0,Canceled
178,0,119.4254552956623,3.468065460426231,8,25,1,0,0.0,2.127738158295075,Canceled
98,0,124.47377346920553,4.0,7,21,2,0,0.0,3.0,Canceled
78,0,103.40219129797711,4.0,11,27,1,1,0.3342463741571313,1.997260877528606,Canceled
39,0,76.8549463513164,4.0,5,21,1,0,0.0,0.0,Canceled
160,1,175.91445891412792,4.0,8,15,4,2,1.0,0.0,Canceled
38,0,119.34251741247571,4.0,6,20,1,0,0.0,0.0,Canceled
158,0,83.22675470115453,4.0,8,25,2,0,3.0,0.0,Canceled
21,0,171.04435632042862,4.0,5,1,1,0,0.0,0.22101149410039134,Canceled
120,0,141.31829412855774,4.0,5,28,2,0,0.0,1.9796731904913938,Canceled
218,0,108.66623440632846,4.0,8,13,2,2,0.0,3.0,Canceled
40,0,198.9,4.0,5,17,2,1,0.0,5.0,Canceled
119,0,85.53682754861708,4.0,6,28,2,0,3.0,0.0,Canceled
130,0,114.3,4.0,5,5,3,0,0.0,2.1381540088756488,Canceled
110,2,118.8,4.0,9,10,2,1,2.6459627722983887,0.0,Canceled
81,0,117.49190295258417,4.0,5,17,1,0,1.8864776379326609,0.0,Canceled
5,0,229.5760465401925,4.0,9,3,4,0,0.0,5.924645103771108,Canceled
103,1,77.43411390063694,3.041651416369058,5,26,1,2,0.0,0.0,Canceled
195,0,86.75,4.0,7,15,0,0,0.0,1.0,Canceled
35,0,71.85348498065373,4.0,3,2,2,0,3.0,0.0,Canceled
116,1,86.53250224319507,4.0,6,2,1,1,0.0,0.0,Canceled
71,0,107.56453665239601,4.0,5,8,1,1,1.3604588738963894,1.6395411261036106,Canceled
206,0,95.66420602378902,4.0,10,19,3,0,0.0,0.0,Canceled
149,0,104.28384365798199,4.0,7,20,2,2,0.0,0.0,Canceled
38,0,119.15324644625265,4.0,4,20,3,1,0.0,3.0,Canceled
162,0,116.1,3.55297558601744,9,7,2,0,1.6589267580523193,0.0,Canceled
111,0,131.32974098247942,3.5114388394151583,7,9,2,1,0.0,1.5343165182454754,Canceled
31,1,98.52779821355821,4.0,3,2,14,5,0.0,3.0,Canceled
94,0,90.83198005982402,3.9160483385002163,9,30,1,0,0.0,0.0,Canceled
97,1,123.59124419960675,4.0,7,25,1,0,0.0,1.9813054633094138,Canceled
256,0,97.54338462206957,4.0,9,29,1,1,0.0,0.0,Canceled
170,0,114.07290391981608,4.0,8,29,4,2,0.0,0.0,Canceled
142,1,242.70520936398174,4.0,7,7,2,0,0.21637725755657022,5.0,Canceled
48,0,100.41883723480699,4.0,3,26,2,0,0.0,0.0,Canceled
162,1,113.57647213352641,4.0,6,22,1,1,0.0,3.0,Canceled
261,0,65.13078212849487,4.0,11,13,4,2,2.497897407820046,0.16736753072665134,Canceled
162,0,135.0504113870888,4.0,5,11,3,0,0.0,2.935370016552852,Canceled
19,0,129.4988041286595,4.0,3,3,1,0,0.62495930175979,1.1251220947206302,Canceled
0,0,206.53462801223623,4.0,6,20,2,0,0.0,5.0,Canceled
24,1,166.9571837312353,4.0,7,27,4,1,0.0,4.518603312852761,Canceled
31,0,78.3,4.0,2,6,0,0,0.0,0.0,Canceled
8,0,81.45083599289069,2.225417996445341,2,18,1,0,0.0,0.0,Canceled
127,0,105.30581193550991,4.0,5,5,2,0,0.0,0.0,Canceled
8,0,76.5,4.0,10,11,2,0,2.658887234254199,0.11370425524860028,Canceled
57,0,158.38576198807525,4.0,8,5,3,0,0.2714842174998585,3.0,Canceled
31,1,152.12767037841758,4.0,8,6,2,1,0.0,0.19486181984211537,Canceled
5,0,78.76762696211493,3.6955805407257487,10,17,5,2,2.5433708110886233,0.0,Canceled
24,0,100.13613324401179,4.0,2,23,3,0,0.0,0.0,Canceled
21,0,107.85356811256754,4.0,9,26,2,0,1.21130676047295,0.0,Canceled
148,1,158.16990381566723,4.0,9,22,1,1,0.42556624270364163,1.723301271889075,Canceled
162,0,115.0,3.0,10,14,1,2,0.0,0.0,Canceled
181,1,90.9,4.0,10,28,1,0,0.0,0.0,Canceled
6,0,143.2472626847539,4.0,5,10,3,0,0.0,0.32968357967188755,Canceled
36,0,161.51390013439632,4.0,6,15,1,0,0.44725255240329653,1.6582423427901105,Canceled
144,0,202.84941139848567,4.0,9,22,1,1,1.0,3.0,Canceled
160,0,80.12080711295997,4.0,9,29,1,0,3.0,0.0,Canceled
21,0,150.1073525486909,4.0,5,2,3,0,0.0,3.0,Canceled
80,0,74.2911862251593,4.0,4,3,2,1,2.5486312786623664,0.0,Canceled
50,0,121.05079984013135,4.0,9,2,2,0,0.0,1.500533226754233,Canceled
100,0,111.17797573882538,4.0,8,9,2,1,0.0,0.0,Canceled
12,0,111.60150299857624,4.0,7,2,1,0,0.0,0.0,Canceled
147,1,85.23416360300547,4.0,9,27,1,0,0.0,0.0,Canceled
13,0,180.7338472030823,4.0,3,26,1,1,0.0,3.0,Canceled
56,0,157.8836703166464,4.0,6,2,1,0,1.0,2.61267171008,Canceled
31,0,77.60625007254835,4.0,1,16,1,0,0.6403845484169064,0.0,Canceled
191,0,170.02596025224383,4.0,8,28,2,2,0.0,5.0,Canceled
146,0,96.5756488903564,4.0,4,4,3,0,0.18155733685537356,0.9394808877148755,Canceled
296,0,88.4000451650561,3.5714361621943027,9,22,2,1,0.0,0.0,Canceled
73,1,74.8,4.0,11,19,3,1,3.0,0.0,Canceled
107,0,151.30703403337793,4.0,8,24,4,0,0.0,3.0,Canceled
42,0,159.3,4.0,3,27,1,0,0.0,3.0,Canceled
160,0,128.22718182267607,4.0,7,16,2,1,0.0,1.8959740323944065,Canceled
64,0,73.95,4.0,2,9,3,1,0.0,0.0,Canceled
129,0,99.79802299211235,4.0,9,19,2,2,0.0,1.6436933827070572,Canceled
1,0,60.0,3.81748093509014,2,28,1,2,0.0,0.0,Canceled
16,0,112.39883801594375,4.0,5,7,1,1,1.3988380159437581,0.0,Canceled
69,0,79.2,4.0,11,20,2,0,3.0,0.0,Canceled
99,0,107.69215574530747,4.0,9,1,1,1,3.0,0.0,Canceled
48,0,243.18227774525653,4.0,8,19,2,0,0.0,5.282277745256509,Canceled
109,0,77.60487756092628,3.116097951258975,9,6,2,2,0.0,0.0,Canceled
41,0,81.30193069468811,3.9433850268652764,3,21,1,0,0.0,0.0,Canceled
56,0,89.28339095083629,4.0,11,25,2,0,2.4903513745175254,0.0,Canceled
152,0,130.14264886044512,3.2852977208902283,8,16,1,0,0.0,0.0,Canceled
136,0,69.97837924166045,3.717374394048507,5,11,4,2,0.0,0.2826256059514931,Canceled
170,0,112.39011903939517,4.0,8,29,5,2,0.0,0.0,Canceled
164,0,89.31550472217486,4.0,8,1,3,1,3.0,0.0,Canceled
57,0,138.13295466885145,4.0,6,3,1,0,0.0,3.0,Canceled
80,0,74.5744588964141,3.2653424748069333,2,25,3,2,0.0,0.0,Canceled
110,0,119.62797378454067,3.3100218462161024,10,9,0,1,0.0,0.0,Canceled
129,0,124.91540407350841,4.0,9,28,2,0,0.0,3.0,Canceled
95,0,155.1220575542254,4.0,9,27,4,1,0.0,4.568148798122085,Canceled
119,0,104.08124466520076,3.8844713135755278,3,27,3,2,0.11552868642447245,2.6534139407265824,Canceled
122,0,123.49207975348477,4.0,8,13,1,0,0.0,0.25610633797969584,Canceled
11,0,154.79801555238691,4.0,7,2,2,1,0.0,3.0,Canceled
114,0,75.0,3.0,6,2,2,1,0.0,0.0,Canceled
255,0,67.5,4.0,11,13,1,0,3.0,0.0,Canceled
100,0,119.54305400836523,4.0,5,3,3,0,0.0,0.8769885475279003,Canceled
177,0,100.77539465449586,4.0,8,10,3,0,1.2622806233293822,0.0,Canceled
2,0,79.58661123931498,4.0,2,7,0,1,3.0,0.0,Canceled
131,0,80.79545673628137,3.973260743363899,6,19,2,1,0.0,0.08021776990830176,Canceled
64,1,82.58629767251982,4.0,11,18,1,1,2.6794161551383002,0.0,Canceled
90,0,130.46538753538684,4.0,10,16,5,3,0.0,3.0,Canceled
33,0,194.83405123169754,4.0,8,14,3,1,0.9981978792878575,0.005406362136427312,Canceled
180,0,76.52025695520952,3.996495336468942,7,1,4,0,0.0,0.0,Canceled
166,0,80.86770275974385,3.972370244191585,6,27,3,0,2.94474048838317,0.0,Canceled
108,0,150.61708707269185,4.0,8,18,2,0,0.0,2.4715215455135815,Canceled
93,1,72.25,4.0,11,4,2,0,0.0,0.0,Canceled
11,0,158.8176921948113,4.0,5,2,1,1,0.0,0.18230780518872258,Canceled
303,0,75.06302008196054,3.762851926763498,9,20,2,1,0.0,0.0,Canceled
93,0,220.98825493070862,4.0,9,23,3,1,0.5738998460191398,5.0,Canceled
66,0,117.9378120653869,3.730566270433405,4,5,3,0,0.0,3.0,Canceled
301,1,115.0,3.6243355265512056,7,30,1,1,1.0,0.0,Canceled
112,0,191.56630914965254,4.0,7,13,3,0,0.7623787824395796,3.475242435120841,Canceled
39,0,71.99411319341895,4.0,2,2,3,1,1.5098113443017533,0.0,Canceled
10,0,138.7048564215943,4.0,8,7,0,0,3.0,0.0,Canceled
27,0,91.73996889206497,4.0,2,19,0,1,0.0,0.0,Canceled
30,0,105.86027305933091,4.0,3,1,1,0,0.0,2.03043064550462,Canceled
156,0,112.0,3.0,7,13,3,0,0.0,0.0,Canceled
20,0,65.07086204004351,3.417240800870262,9,9,0,1,2.125861201305393,0.0,Canceled
75,0,79.87510128866644,4.0,3,17,2,1,0.0,0.06244935566678178,Canceled
197,1,112.50901696573148,4.0,8,26,5,2,0.0,0.0,Canceled
31,0,150.60313430821807,4.0,2,30,2,0,0.0,0.8420397450501499,Canceled
80,0,102.11478636837525,4.0,7,2,1,1,2.1835676041504404,0.8164323958495596,Canceled
30,0,99.82682516629093,4.0,4,13,3,0,3.0,0.0,Canceled
215,0,81.13361507690662,4.0,7,12,3,0,1.4655396923734996,0.5114867692088335,Canceled
103,0,72.64635551076853,4.0,4,18,2,0,3.0,0.0,Canceled
12,0,129.1186707632547,4.0,6,27,0,1,2.7626584734905855,0.0,Canceled
116,0,117.54463457705099,4.0,6,3,2,0,1.9681181592492973,0.0,Canceled
62,0,143.1,4.0,5,7,1,0,0.0,0.0,Canceled
22,0,91.0,4.0,2,24,0,0,0.0,0.0,Canceled
